"Condition","NoMeth","Meth"
"No Casual",0.495116552009731,0.872247247485281
"No Casual",0.538359307536123,0.628464999591171
"No Casual",0.51097592953393,0.83194568090468
"No Casual",0.672240358025476,0.620609681957665
"No Casual",0.518491121594613,0.832225879558004
"No Casual",0.547390736578203,0.86116195066009
"No Casual",0.487649518019814,0.734128433036547
"No Casual",0.489236876414471,0.696698823227553
"No Casual",0.587965880929894,0.892403400061943
"No Casual",0.660146571749198,1.19191773035642
"No Casual",0.485178539845885,0.696722377312915
"No Casual",0.492611973923571,0.64887588136872
"No Casual",0.509489683571156,0.592521579986091
"No Casual",0.438591956651148,0.850835269020508
"No Casual",0.501895990757768,0.789060646476954
"No Casual",0.488452627093419,0.811790028843802
"No Casual",0.632249838499977,0.804398640711884
"No Casual",0.593492915349347,0.990879994021378
"No Casual",0.54508520590368,0.86427449383847
"No Casual",0.574861455441372,0.843872802637026
"No Casual",0.545367752000348,0.688283742421457
"No Casual",0.607241773655341,0.934588517266813
"No Casual",0.591154409700395,0.951246684166501
"No Casual",0.535381374741955,1.20819416006165
"No Casual",0.540942752780786,0.908749208797797
"No Casual",0.566256867712127,0.669734669875199
"No Casual",0.625725373889932,0.959598932386613
"No Casual",0.588619510476253,0.751096600057995
"No Casual",0.50069386756785,0.702306776121552
"No Casual",0.654442859004295,0.846279223742779
"No Casual",0.493186419127355,0.794982592492267
"No Casual",0.597376527285818,1.05507332253114
"No Casual",0.491982517715482,0.673842383486618
"No Casual",0.643110221185198,0.871504088396272
"No Casual",0.645335071821191,1.13604318750417
"No Casual",0.747776097953005,0.835196040222563
"No Casual",0.422908622635282,0.618186466807665
"No Casual",0.687261181710254,0.907945818805722
"No Casual",0.647481279022833,1.12849465662735
"No Casual",0.564013357031779,0.93775055718225
"No Casual",0.633838133969999,0.882917077854753
"No Casual",0.576543546231647,0.755409538002926
"No Casual",0.508848610550548,0.948436837762393
"No Casual",0.544217526221545,0.830051117812981
"No Casual",0.646577012618599,1.02129183416756
"No Casual",0.560617106539659,0.785878455563481
"No Casual",0.544912221559744,0.7646895666625
"No Casual",0.558538412089714,0.935859295318333
"No Casual",0.503126864931776,1.04841042820583
"No Casual",0.59371339687364,0.842980595850736
"No Casual",0.593986657583722,0.756384027283587
"No Casual",0.610130544485937,0.880747498011334
"No Casual",0.599100169450698,0.907588082688691
"No Casual",0.621267209135401,0.99788097307419
"No Casual",0.623198302803538,1.10513692141834
"No Casual",0.531006111429023,0.681873368263297
"No Casual",0.508611905061467,0.740894362797661
"No Casual",0.615383740254993,0.873773166618238
"No Casual",0.564179213586814,1.05966717494297
"No Casual",0.620117575443253,1.01208543751371
"No Casual",0.509919149288533,0.841284256066784
"No Casual",0.551475351648517,0.907994292936981
"No Casual",0.537453694423897,0.706419314249286
"No Casual",0.657654533384726,0.751058207433101
"No Casual",0.583155828277499,0.772370134185413
"No Casual",0.506783722951897,1.03294056062012
"No Casual",0.614915296259728,0.970076973373831
"No Casual",0.566451716459836,0.95071602980226
"No Casual",0.577794062423933,0.815259161171363
"No Casual",0.551417604808332,0.669658632163516
"No Casual",0.628992933594314,0.976895000638991
"No Casual",0.510739760101526,0.780249096682081
"No Casual",0.554046354375114,0.71382219358055
"No Casual",0.635980486338961,0.953328080302238
"No Casual",0.57815902898405,0.709484527874578
"No Casual",0.6610409400676,0.858224416528063
"No Casual",0.587724995511261,0.859708070490844
"No Casual",0.617523397218997,0.880624114479368
"No Casual",0.629779303936333,0.700749234922804
"No Casual",0.522189978479408,0.695888946062442
"No Casual",0.525825341090926,0.672484996435031
"No Casual",0.601517954088116,0.94156000658112
"No Casual",0.492501577939268,0.707816812282275
"No Casual",0.595145593723726,1.20005533135048
"No Casual",0.567645485768751,0.837639589192975
"No Casual",0.471742951483155,0.937374942858198
"No Casual",0.488782600118822,0.79271610950808
"No Casual",0.57165035463152,0.737538758165008
"No Casual",0.473178812925325,0.559181831120301
"No Casual",0.494937264309525,0.837212311396606
"No Casual",0.49709855594874,0.833722067209551
"No Casual",0.44109745233361,0.647955382175772
"No Casual",0.477433645812519,0.687765874134285
"No Casual",0.645604921990375,0.941916033099032
"No Casual",0.538790090108323,0.829194204750155
"No Casual",0.63584065404048,1.012030752755
"No Casual",0.606476157675633,0.598396005827533
"No Casual",0.65523154109011,1.20173577639423
"No Casual",0.552685341589883,0.942327123324781
"No Casual",0.541629180139187,0.873205344748635
"No Casual",0.555615398489096,0.870384871539248
"No Casual",0.65653590412698,0.800352977378695
"No Casual",0.607529342017222,1.12518420184133
"No Casual",0.612878770917902,0.703443624816694
"No Casual",0.456669186908155,0.838278837476136
"No Casual",0.588799172123338,0.878309343620014
"No Casual",0.645276097982083,0.81905775599365
"No Casual",0.581966585728237,0.767791026922295
"No Casual",0.585411348110462,0.972856027104284
"No Casual",0.532953122995972,0.929274934773369
"No Casual",0.594410399709561,0.880412699878284
"No Casual",0.490855742721383,0.74913820848707
"No Casual",0.580245345776258,0.81642921310596
"No Casual",0.6428938045313,0.818295308921412
"No Casual",0.620237329000446,0.929006035369715
"No Casual",0.497194613979946,0.748102208200587
"No Casual",0.660624025207098,1.06249716659332
"No Casual",0.544792626597229,0.720380928685175
"No Casual",0.571711656942521,0.688944430604189
"No Casual",0.548288138165907,0.790279457797415
"No Casual",0.68167162278915,0.952501551036808
"No Casual",0.565388750399878,0.558577720338295
"No Casual",0.498019311315738,1.05400203761782
"No Casual",0.54817912494895,0.848430116269383
"No Casual",0.589263733696321,1.17029421756468
"No Casual",0.6395113109932,1.08979128014346
"No Casual",0.530913970422207,1.18558319167624
"No Casual",0.654115562789119,1.1449835721191
"No Casual",0.559386744503374,0.805052083126017
"No Casual",0.598995370750273,0.883010238825573
"No Casual",0.543541587220482,0.678061114155658
"No Casual",0.523701465557194,0.910857223004957
"No Casual",0.596759252619595,0.637728022539049
"No Casual",0.633181131360144,0.89905432248567
"No Casual",0.546846641931654,0.98996154761433
"No Casual",0.591330303512626,0.959112979411317
"No Casual",0.670137586134674,0.79216399030031
"No Casual",0.591373478814343,0.887953362617415
"No Casual",0.598338548442315,0.766830857531958
"No Casual",0.607232261583025,0.897797583490723
"No Casual",0.530775766497271,0.909854186213211
"No Casual",0.600600463729161,1.17992103558164
"No Casual",0.542877431622685,0.91462757072418
"No Casual",0.56844814681137,0.850032652322453
"No Casual",0.577968830096308,0.937303770057509
"No Casual",0.668323627206599,0.92407899801761
"No Casual",0.614241677745373,1.05682580134852
"No Casual",0.594292930956604,0.743919553223709
"No Casual",0.597071776577327,0.587872796432907
"No Casual",0.655162052958769,0.842504012799132
"No Casual",0.571962011596122,1.08702826864001
"No Casual",0.536174891922299,1.08192123118511
"No Casual",0.613323228303007,1.12158790666329
"No Casual",0.636387535185196,0.759457113514241
"No Casual",0.73183884477352,1.24295065752285
"No Casual",0.633407811467721,1.04093924012804
"No Casual",0.782874873075646,1.0445474084699
"No Casual",0.540912931820065,0.892334578822434
"No Casual",0.482159630464015,0.850104021943526
"No Casual",0.512837818734368,0.736650500949624
"No Casual",0.59715920836644,0.807868626987951
"No Casual",0.520956189484476,0.870569966214817
"No Casual",0.497767986896529,0.844972109297484
"No Casual",0.532376631776256,0.886297093145956
"No Casual",0.514269546914566,0.693353230849976
"No Casual",0.565614333926348,0.897387504296939
"No Casual",0.473024396883859,0.547312346654376
"No Casual",0.554356266829253,0.84748187360925
"No Casual",0.676372027893962,0.88577119863254
"No Casual",0.55146041453525,0.930557038032668
"No Casual",0.588342641850792,1.05941434130592
"No Casual",0.535710203831923,0.779530589947686
"No Casual",0.538717911681618,1.00176155668971
"No Casual",0.590707292724809,0.795310118689896
"No Casual",0.532087767221866,0.915402201544449
"No Casual",0.629947897337868,1.0202270906679
"No Casual",0.547631978850396,0.981272322705594
"No Casual",0.542701004819334,0.561111707270928
"No Casual",0.592949407849507,0.544656301127349
"No Casual",0.642210978295926,0.769182788343072
"No Casual",0.582531231408069,1.16266951004267
"No Casual",0.540070210426392,0.721967892384724
"No Casual",0.532824144103281,0.726912151619889
"No Casual",0.609704622465264,0.961213915027441
"No Casual",0.675960462072633,0.914132312861825
"No Casual",0.6602188809031,1.10087769553599
"No Casual",0.502007532624487,0.746598585514508
"No Casual",0.602834663562612,0.564515415749144
"No Casual",0.601216450214471,0.927786199197821
"No Casual",0.644264817035091,0.650932652775358
"No Casual",0.635212202141381,0.768363678582657
"No Casual",0.56167616099562,0.79341522926347
"No Casual",0.651204184619865,0.967944122902726
"No Casual",0.538364351186849,1.00158774754355
"No Casual",0.527435386097543,0.820226984851272
"No Casual",0.490819919395446,0.637403191292984
"No Casual",0.603533422089522,0.542472072183144
"No Casual",0.40234636247938,0.570803372098766
"No Casual",0.447617899089449,0.900263106744208
"No Casual",0.474848351972337,0.687744804077293
"No Casual",0.547260148229093,0.871996356785982
"No Casual",0.637611700977591,0.784666152608706
"No Casual",0.527576380475646,0.931893675279449
"No Casual",0.486105222926374,0.878640610999488
"No Casual",0.529792308580812,0.705698783578852
"No Casual",0.629639380454966,0.913787003090135
"No Casual",0.582903043813857,0.885717689080911
"No Casual",0.614624918824153,0.831927790777478
"No Casual",0.551461388037126,0.888228765751352
"No Casual",0.583044916138916,0.707151674127333
"No Casual",0.558963605898397,0.969614382555238
"No Casual",0.656041677582972,1.05787919834695
"No Casual",0.538867080486684,0.82047896774828
"No Casual",0.593924617956803,1.02397563934097
"No Casual",0.579111553918582,1.12053657641797
"No Casual",0.575495144933225,0.991910186184441
"No Casual",0.584475288043361,1.02048102608724
"No Casual",0.560194201530271,0.908696550571386
"No Casual",0.651882901239826,0.864621149880119
"No Casual",0.555330062933663,0.729686204405236
"No Casual",0.649699244201338,1.06366562980923
"No Casual",0.648977432268708,0.780171141357435
"No Casual",0.565269316484804,0.719734424583882
"No Casual",0.590854231666391,1.04188739467338
"No Casual",0.623751564993729,0.926078372811768
"No Casual",0.57780228957018,1.05155503479426
"No Casual",0.566549890093251,1.12860522139489
"No Casual",0.567318669559557,0.806303456928295
"No Casual",0.61608468640772,0.844519584582857
"No Casual",0.44387374235203,0.756256191322612
"No Casual",0.578078782929299,0.865285272943293
"No Casual",0.524638596839429,0.625908568923584
"No Casual",0.586461317382762,1.03942275994153
"No Casual",0.653361716872184,0.753110809362551
"No Casual",0.694223073620724,1.15347052941637
"No Casual",0.585250364411211,0.713230511948182
"No Casual",0.610712160624018,0.706710920634661
"No Casual",0.518818404753974,0.709103198030056
"No Casual",0.624376378328069,0.696345011959167
"No Casual",0.542712690066946,0.961847076246248
"No Casual",0.656164978085381,0.847585277346804
"No Casual",0.547455032750366,0.84020924780404
"No Casual",0.56378535294795,0.751426170713658
"No Casual",0.670710801469985,1.09533679194551
"No Casual",0.559902233427093,0.960272485894039
"No Casual",0.477716844204028,1.02090787415769
"No Casual",0.622024149918536,0.718265752632272
"No Casual",0.646600743475705,1.01201569000463
"No Casual",0.567716974346091,1.21516977973096
"No Casual",0.650793734338298,0.882509543891938
"No Casual",0.534575646407743,0.908835442760133
"No Casual",0.582986903386963,0.915874139604326
"No Casual",0.60481526985279,0.954455068956757
"No Casual",0.620832881399737,0.918059890023578
"No Casual",0.598570536237482,1.00159647300247
"No Casual",0.627280882373659,0.888700951624428
"No Casual",0.583311247287234,1.01155625929716
"No Casual",0.573196617879501,0.684951775339251
"No Casual",0.5204685170657,0.978711688649008
"No Casual",0.64616513088269,0.900863750050345
"No Casual",0.585595886352701,0.860069026060225
"No Casual",0.597586610683396,1.00701377134544
"No Casual",0.612510289687824,0.948013580561112
"No Casual",0.621246628461297,0.866192869984329
"No Casual",0.674866773068611,1.26609756602523
"No Casual",0.591103057091432,0.871915302692879
"No Casual",0.51623453789513,0.913064328236703
"No Casual",0.588990417913721,0.844461231814644
"No Casual",0.515643242485938,0.831423254838522
"No Casual",0.456908524564537,0.716256529044568
"No Casual",0.622744080767863,1.00619517150309
"No Casual",0.552061448051418,0.947923659361684
"No Casual",0.596148051830455,0.740450426102907
"No Casual",0.516956169587704,0.883079287506717
"No Casual",0.714212234428822,1.04770623134033
"No Casual",0.577536933136397,0.975733473111765
"No Casual",0.599862643841264,1.0839404019495
"No Casual",0.520646839839553,0.770037991640757
"No Casual",0.589179783105193,0.612040120108473
"No Casual",0.64295589474067,1.1873472482029
"No Casual",0.653167132223048,0.840262440330817
"No Casual",0.701338424982286,1.19925046354088
"No Casual",0.544017353435416,0.686781889061172
"No Casual",0.427299899413603,0.785793600695022
"No Casual",0.534838705922843,0.811282182115658
"No Casual",0.614267091444161,1.02165099992735
"No Casual",0.569299525867767,0.763138193899225
"No Casual",0.589563541940368,0.905957454962742
"No Casual",0.590195841421378,0.881697164091346
"No Casual",0.623851538434082,1.01606108230699
"No Casual",0.630580492387483,1.1002260643205
"No Casual",0.572821753460601,1.01627212960111
"No Casual",0.571629849904403,1.06799710153042
"No Casual",0.668779653994285,1.02125730625615
"No Casual",0.565741451264512,1.00734820919451
"No Casual",0.472799203828357,0.844232898211032
"No Casual",0.505574092599798,0.907844114973233
"No Casual",0.639197693320105,1.09498863649283
"No Casual",0.55800803630675,0.981185533100274
"No Casual",0.62105808543284,0.925110151439894
"No Casual",0.757311202386704,0.956524200702994
"No Casual",0.624128886104594,1.09036632089805
"No Casual",0.644797241421611,0.834886217630246
"No Casual",0.652333960882651,0.861645376068538
"No Casual",0.589713927329423,0.884202393364036
"No Casual",0.618334444886946,0.895922467689397
"No Casual",0.459803223037705,0.580504501991271
"No Casual",0.433907127299104,0.793436309340442
"No Casual",0.588088927266037,0.728021987538672
"No Casual",0.616571085901204,0.942950373583607
"No Casual",0.445285505816768,0.852258189914907
"No Casual",0.555788226450676,0.792098449548563
"No Casual",0.496137248982795,0.558263145508214
"No Casual",0.435129195849076,0.526100891872112
"No Casual",0.530450384512647,0.846711029692458
"No Casual",0.644679722367822,0.924466472234906
"No Casual",0.614802022012116,1.09306585574024
"No Casual",0.585068276641669,0.621139938323997
"No Casual",0.563595141293011,0.80750148359914
"No Casual",0.5855078264155,0.894078586826633
"No Casual",0.509397999352966,1.14434401044624
"No Casual",0.565736334323363,1.09929461847107
"No Casual",0.54470972469354,0.667091366940208
"No Casual",0.567164125681409,1.04147489324514
"No Casual",0.649045853144727,1.05302255473326
"No Casual",0.493744041084734,0.623310624004855
"No Casual",0.520356621963253,0.654462294310261
"No Casual",0.506007484255865,0.766287542012903
"No Casual",0.613708310818904,0.999379184481542
"No Casual",0.491584538462799,0.692142198277913
"No Casual",0.448530961831372,0.4429934825058
"No Casual",0.656896092874683,0.746053765415147
"No Casual",0.521815324829856,0.904240550259186
"No Casual",0.50155797392229,0.956255390532378
"No Casual",0.497561705043596,0.788998037207402
"No Casual",0.519654329083933,0.84175765590667
"No Casual",0.490550123963621,0.91667218315094
"No Casual",0.496351799916572,0.714263454603894
"No Casual",0.549275889724233,0.715417610425534
"No Casual",0.554346533258748,0.706716096056533
"No Casual",0.6244270987732,0.703724659369245
"No Casual",0.514969568167394,0.865080509880664
"No Casual",0.508583867574604,0.740249921792696
"No Casual",0.468678756613404,0.625967805384423
"No Casual",0.554782228699405,0.942271199732007
"No Casual",0.565521115491102,0.935414793857734
"No Casual",0.550859188762373,0.7445943815219
"No Casual",0.480146121399076,0.755278928937175
"No Casual",0.551228016540977,0.83090612770129
"No Casual",0.578521071171825,0.649684313645725
"No Casual",0.488985724468722,0.82837910146766
"No Casual",0.615085506105585,0.94101899108707
"No Casual",0.536533436433563,0.92054504150297
"No Casual",0.612698817051361,0.741473203296538
"No Casual",0.38184706348453,0.693263128301841
"No Casual",0.559347334558086,0.690395268163899
"No Casual",0.492742794217868,0.830295392105203
"No Casual",0.440881962049413,0.538043910562472
"No Casual",0.461518987421615,0.779906652286969
"No Casual",0.569281021207284,0.815175554135596
"No Casual",0.490358216385471,0.8151815425768
"No Casual",0.566533091927435,0.840933629728867
"No Casual",0.491592939179883,0.55537233341304
"No Casual",0.614346713121217,0.936708985604825
"No Casual",0.573829994104289,0.915947772474223
"No Main",0.498880786779019,0.750124069748255
"No Main",0.383543124344973,0.772519127001382
"No Main",0.479845506733364,0.896375369010175
"No Main",0.528474633870674,0.538742627746631
"No Main",0.540302111070849,0.820643716618324
"No Main",0.465498215947725,0.694807250861494
"No Main",0.471295816950862,0.805159295458874
"No Main",0.574092284823482,0.916819588644923
"No Main",0.52000746951188,0.922363205718434
"No Main",0.450196635415041,0.817657050102663
"No Main",0.574142608283627,0.96532600092352
"No Main",0.50657956610698,0.673198515943504
"No Main",0.519761184326908,0.77946699968681
"No Main",0.47429653684921,1.02317667237914
"No Main",0.556986174115167,1.03237031675076
"No Main",0.631896433902192,0.919836138019558
"No Main",0.674438162691131,1.1085363083722
"No Main",0.550790648352798,1.24552364326076
"No Main",0.539971820923108,0.840076471083555
"No Main",0.509778706916354,0.874357197225193
"No Main",0.506837931186323,0.965306913794145
"No Main",0.472012272529871,0.966370916827842
"No Main",0.57320670521443,0.957413526736636
"No Main",0.50828157488739,0.662530605726481
"No Main",0.549816172561328,1.09415349744391
"No Main",0.533419091318192,0.829668749335568
"No Main",0.562366481904783,0.898822699288295
"No Main",0.538305526573391,0.852809041127377
"No Main",0.510528473004028,0.921632823999847
"No Main",0.510918219776784,0.932417721962442
"No Main",0.47908774125573,1.05400354658202
"No Main",0.428476564021602,0.792302133248029
"No Main",0.514476658471525,1.09980119377692
"No Main",0.486587169797386,0.789012771703946
"No Main",0.394773894075595,0.64286275369149
"No Main",0.518788747088482,1.10013626060632
"No Main",0.59881676192479,0.942928123897133
"No Main",0.56122691537791,0.958321572610841
"No Main",0.558823735672,1.08460063723246
"No Main",0.60364689543338,1.02051411159067
"No Main",0.573926439915607,0.924094150192747
"No Main",0.577610694138761,0.728628539796908
"No Main",0.407027085406056,0.972026857171728
"No Main",0.536663786700289,1.02040314666035
"No Main",0.641226852876604,1.10233096982745
"No Main",0.464663331896125,0.939729627064137
"No Main",0.57888252434831,1.00187142395955
"No Main",0.508283762255859,0.973741721589286
"No Main",0.453122371208699,0.780823646300873
"No Main",0.525074579195717,0.793612102231952
"No Main",0.597543512128281,0.787176037777871
"No Main",0.513187831529098,0.658756023531961
"No Main",0.582901781688879,1.00639904921618
"No Main",0.584456827986205,0.932639862126674
"No Main",0.552439145529461,0.991058993028851
"No Main",0.477792841229393,0.829551203127518
"No Main",0.60002584919077,0.900804393769777
"No Main",0.590070578999324,0.744903187888832
"No Main",0.454202434100228,0.873121597288215
"No Main",0.610206528900851,1.22418184746556
"No Main",0.497832967663365,1.01283483923707
"No Main",0.465996637896828,1.20727779760201
"No Main",0.54632084301256,1.02110640235864
"No Main",0.588173804188985,0.896044302846552
"No Main",0.622813172003944,0.986995859519835
"No Main",0.575761649175701,1.07829710895603
"No Main",0.540908055582698,1.00044151713027
"No Main",0.604366076478187,1.07012601982245
"No Main",0.445310296897023,1.08856795938595
"No Main",0.515693364710363,0.898875934265832
"No Main",0.538549619448135,0.793144248741806
"No Main",0.506059232513414,0.923293157725506
"No Main",0.562998911526523,1.18367550249962
"No Main",0.517431162670258,1.27947877631693
"No Main",0.562619228265304,0.875169004582117
"No Main",0.561173581732655,0.820741803130906
"No Main",0.542164332972798,0.896579464135565
"No Main",0.438271813996747,0.975913113710849
"No Main",0.586259203901515,0.870301282146429
"No Main",0.446924927812917,0.736764217888656
"No Main",0.594200367284827,1.05065826244459
"No Main",0.441271711555298,1.41256885285378
"No Main",0.494096520045024,0.883215575141791
"No Main",0.578448588426258,0.822892163065532
"No Main",0.553968061321051,1.01336038692668
"No Main",0.550011020624174,0.84022724625494
"No Main",0.607140924357443,0.632846136287748
"No Main",0.433330355849925,0.891863315053449
"No Main",0.515326421180161,1.13867616150552
"No Main",0.629518288482631,0.879685223124491
"No Main",0.520027523787517,0.989127760896884
"No Main",0.617530411217312,1.12773224100115
"No Main",0.464662397434599,0.918337990585594
"No Main",0.580986987484237,0.900890837000847
"No Main",0.475292553027152,0.989013768776573
"No Main",0.55200613147868,0.834455072436463
"No Main",0.540558217526524,0.922391204313683
"No Main",0.494802023003066,0.758162562009931
"No Main",0.560281370481093,0.662660678677456
"No Main",0.589704286288777,1.05737178019022
"No Main",0.48937758881831,1.16209253903178
"No Main",0.491188979560795,1.0913291857538
"No Main",0.536991830511931,0.627483400815309
"No Main",0.619407903533807,1.25174992391615
"No Main",0.584093068433953,1.0116921757941
"No Main",0.481458236964267,1.08296714911254
"No Main",0.450080614656353,1.05770882374245
"No Main",0.434902395401623,0.676211278017007
"No Main",0.529808335544796,0.648648976766439
"No Main",0.588914573046292,1.19468382239517
"No Main",0.500266846632244,0.947393411760893
"No Main",0.400717262064316,0.632651695418163
"No Main",0.570650527994621,0.825375860379281
"No Main",0.483597615779934,0.941547136031874
"No Main",0.517711221335187,0.752893377999725
"No Main",0.469312910685842,0.720210417528
"No Main",0.425452879275477,0.821795037392145
"No Main",0.476646511356203,0.896563418154862
"No Main",0.550693329784666,1.00492630090489
"No Main",0.496201558287136,0.945722602073254
"No Main",0.545627892836384,1.1261951007751
"No Main",0.494202954366995,0.830491760255926
"No Main",0.530746610001686,0.721335364558322
"No Main",0.547795393731028,0.889902132025326
"No Main",0.544917809564686,1.15507062537504
"No Main",0.527676404022512,0.976039269015421
"No Main",0.540586073552798,1.01483005658926
"No Main",0.457144431281023,0.616236699782499
"No Main",0.491770772760134,0.689884327558142
"No Main",0.51452114874993,0.846733623673915
"No Main",0.543024915648711,0.998118282583231
"No Main",0.482306281794771,0.940646796679767
"No Main",0.496229962182277,0.672379402350151
"No Main",0.607566706019264,1.15391362408491
"No Main",0.655068249421878,1.22232193081115
"No Main",0.510955546196624,1.09942940045218
"No Main",0.612650196278472,0.992058896420024
"No Main",0.481273936931068,0.756747055306972
"No Main",0.401554240791208,0.686278828010659
"No Main",0.517149430765375,1.04040552069295
"No Main",0.499678543303205,1.07185175376428
"No Main",0.541647480500336,1.03615427457725
"No Main",0.557119304434121,0.879412558052024
"No Main",0.581044890203601,1.12709303127221
"No Main",0.534685093912751,0.74010830268351
"No Main",0.536349232808697,1.03698173051662
"No Main",0.620013495233491,1.03663639893208
"No Main",0.444239436646657,0.893076045785705
"No Main",0.51923249970369,0.901035566653252
"No Main",0.498535926476578,1.02489611234926
"No Main",0.540873322435215,1.16179338890764
"No Main",0.47785836054785,0.782580659514332
"No Main",0.51978062562215,0.545726668364468
"No Main",0.617159246288927,1.02264354124243
"No Main",0.437802030061281,0.853960564237485
"No Main",0.500217552615244,0.822787539979887
"No Main",0.625202568317869,1.16295052581461
"No Main",0.477798407276365,1.06612342706108
"No Main",0.468218877970794,1.09704459585853
"No Main",0.468211575102496,0.992256546403487
"No Main",0.59930893311756,1.06245920720365
"No Main",0.502401833446326,1.06252795649329
"No Main",0.550941378501944,0.976964615395447
"No Main",0.527141465101269,0.839151471072681
"No Main",0.600249638006403,0.848506201569691
"No Main",0.581690029887838,0.915136007373691
"No Main",0.437153533460282,0.517865309669292
"No Main",0.567053924722368,1.02321688702846
"No Main",0.524469182747014,1.05220674817054
"No Main",0.497780813072624,0.630558179328652
"No Main",0.589780719584629,1.00372768805249
"No Main",0.548779180483472,1.4462552779925
"No Main",0.487955547353209,1.00298095380931
"No Main",0.458521801860108,0.678992535123452
"No Main",0.590946591319402,1.18753423015203
"No Main",0.617945684499014,1.06249858738878
"No Main",0.4989187073662,0.778212447519031
"No Main",0.55724263057773,0.840558439666932
"No Main",0.477611777261024,0.885182100416962
"No Main",0.569650505758056,1.01068391148528
"No Main",0.558548587273458,0.937661711203681
"No Main",0.651597130501886,1.39875754112497
"No Main",0.57035009725218,0.941638167506168
"No Main",0.631013582961513,0.913905641755521
"No Main",0.61085841028004,1.31632632164512
"No Main",0.510053917560767,1.10950554270457
"No Main",0.676507806276867,0.815235581138068
"No Main",0.658003022362216,0.905961071743071
"No Main",0.515435595601674,0.797160008977703
"No Main",0.518468541512331,1.03744264145592
"No Main",0.610488283847821,1.0917990438242
"No Main",0.58571570170836,1.12340959319593
"No Main",0.476606985565981,0.881929340777094
"No Main",0.591819218993445,1.222538873316
"No Main",0.582354897181735,1.06184394899589
"No Main",0.449591425836695,1.15213221814759
"No Main",0.499639410511866,0.609174760212545
"No Main",0.448037137571156,1.10233662451689
"No Main",0.617725585529684,0.95677733712165
"No Main",0.537646590788717,0.960719846689004
"No Main",0.594756463480465,1.14364146469015
"No Main",0.66077823292545,1.12389004818209
"No Main",0.495194156399768,1.05195285900445
"No Main",0.615770261358839,0.933890234693778
"No Main",0.591481209463865,0.885519960405238
"No Main",0.635609062540187,0.975582009940763
"No Main",0.627486069197114,0.936200977394831
"No Main",0.592744691709321,0.955836969537522
"No Main",0.525531370891675,0.95296308561428
"No Main",0.542533307548096,1.0564585131013
"No Main",0.557336986529318,1.15409675112893
"No Main",0.4795428868636,1.11115181924972
"No Main",0.535008875184883,1.07219788151827
"No Main",0.632664555205639,1.02553456587158
"No Main",0.471379056141829,1.00471258851847
"No Main",0.512899795558716,0.718264473281616
"No Main",0.524262519306369,0.901942466410185
"No Main",0.54863218007871,0.656686511868529
"No Main",0.575416659828092,1.19410217643481
"No Main",0.548723493386597,0.957680337147928
"No Main",0.414829477147368,1.05124889004323
"No Main",0.456993727592037,0.627084940048493
"No Main",0.499165692972993,1.25249560635916
"No Main",0.456475986511953,1.03706509608251
"No Main",0.413807838721434,0.97117442055437
"No Main",0.535851218584161,0.871938311697945
"No Main",0.500232558013481,0.654263077731808
"No Main",0.512336526548892,0.79459436217713
"No Main",0.433897512483847,0.517774075270524
"No Main",0.551561560116088,1.13225369986193
"No Main",0.564029796764939,0.919925201705567
"No Main",0.585746397787636,1.0308650712924
"No Main",0.641306154949656,0.987894039108133
"No Main",0.575789709687402,1.07129925858688
"No Main",0.551691663669007,1.10121196882057
"No Main",0.550404539449713,0.882673633837866
"No Main",0.541274965669068,0.967049299291162
"No Main",0.621844090182626,1.25695161415746
"No Main",0.537392884674651,0.991366805816414
"No Main",0.59339027752693,1.08186233082701
"No Main",0.49343236531383,0.75667386982684
"No Main",0.57734372865844,0.823017723171398
"No Main",0.506211773780913,1.23342950888898
"No Main",0.508420600181022,0.89356525715075
"No Main",0.580412055553917,0.918306339998623
"No Main",0.503566669976123,0.829497473918273
"No Main",0.627931398534993,1.147427070745
"No Main",0.477214992315889,1.16199091100679
"No Main",0.6348572817262,0.877336433622198
"No Main",0.662740424727013,1.32939755838342
"No Main",0.553100502437299,0.964603269770286
"No Main",0.693150621030191,0.96515713219713
"No Main",0.514521736440736,0.936053866872731
"No Main",0.566046377415544,1.07179787175953
"No Main",0.510464499772942,1.06537250022241
"No Main",0.556064232829038,0.83389826190355
"No Main",0.520422692911109,0.775070211625794
"No Main",0.59234043495925,0.981778202840584
"No Main",0.494447079978178,0.745867116474506
"No Main",0.595477747992789,1.1738628596568
"No Main",0.504629333456155,0.821628828055061
"No Main",0.613514213830717,1.46519489474176
"No Main",0.535102360940529,1.06669941890843
"No Main",0.703743056000157,0.876879998825897
"No Main",0.549550131182823,1.1379822811364
"No Main",0.527883564506282,1.0587077380588
"No Main",0.572861567913449,1.17452998329523
"No Main",0.555015959287482,1.24511732917052
"No Main",0.509511644052296,0.925602933834251
"No Main",0.576451792646089,0.878251451525048
"No Main",0.570419181257853,1.25005455561445
"No Main",0.580204146921063,0.837552446772249
"No Main",0.515656645474164,0.968372942137531
"No Main",0.582218525673909,0.909426732984458
"No Main",0.612958688043061,1.02726381062295
"No Main",0.633016921756364,1.08869445254506
"No Main",0.587419136577831,1.22759189713326
"No Main",0.526267211748817,0.995349144608267
"No Main",0.508576421422311,0.841525964290657
"No Main",0.511469991078596,0.845356203560945
"No Main",0.584731808942702,1.02229261140759
"No Main",0.574484279732534,0.868660662673241
"No Main",0.627621387587895,1.08865373893257
